Date [Sys,Time [Sys,Applicatio,User,Client ID,Keep,Runtime I,Exception,Canceled,Index of W,Transacti
2026-04-08,08:10:41,prdapp02_PRD_00,ALEREMOTE,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,0,SE38
2026-04-08,08:10:46,prdapp03_PRD_00,MM_USER,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SM50
2026-04-08,08:12:19,prdapp03_PRD_00,ALEREMOTE,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,4,SM50
2026-04-08,08:12:34,prdapp02_PRD_00,MM_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SE38
2026-04-08,08:12:56,prdapp02_PRD_00,BATCHUSR,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SM37
2026-04-08,08:13:57,prdapp03_PRD_00,BATCHUSR,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,16,SM37
2026-04-08,08:14:33,prdapp01_PRD_00,DDIC,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM50
2026-04-08,08:14:55,prdapp02_PRD_00,BATCHUSR,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM50
2026-04-08,08:16:18,prdapp01_PRD_00,DDIC,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM50
2026-04-08,08:16:50,prdapp03_PRD_00,ALEREMOTE,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SM50
2026-04-08,08:18:41,prdapp03_PRD_00,SAPSYS,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SM37
2026-04-08,08:19:40,prdapp01_PRD_00,BATCHUSR,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SE38
2026-04-08,08:19:46,prdapp02_PRD_00,FI_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SE38
2026-04-08,08:22:07,prdapp03_PRD_00,DDIC,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SM50
2026-04-08,08:24:52,prdapp01_PRD_00,FI_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-04-08,08:25:36,prdapp01_PRD_00,BATCHUSR,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,1,SE38
2026-04-08,08:26:34,prdapp03_PRD_00,SAPSYS,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,10,SE38
2026-04-08,08:27:43,prdapp01_PRD_00,SAPSYS,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SM50
2026-04-08,08:28:12,prdapp01_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-04-08,08:31:11,prdapp01_PRD_00,ALEREMOTE,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,17,SE38
2026-04-08,08:31:19,prdapp03_PRD_00,DDIC,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM37
2026-04-08,08:32:23,prdapp02_PRD_00,MM_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,3,SE38
2026-04-08,08:33:59,prdapp01_PRD_00,DDIC,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SE38
2026-04-08,08:34:15,prdapp02_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SE38
2026-04-08,08:34:56,prdapp02_PRD_00,SAPSYS,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,18,SE38
2026-04-08,08:35:53,prdapp01_PRD_00,SAPSYS,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SE38
2026-04-08,08:37:45,prdapp01_PRD_00,MM_USER,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SM37
2026-04-08,08:39:35,prdapp01_PRD_00,SAPSYS,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM37
2026-04-08,08:40:18,prdapp02_PRD_00,RFC_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,4,SM50
2026-04-08,08:45:37,prdapp01_PRD_00,MM_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SM37
2026-04-08,08:46:15,prdapp02_PRD_00,DDIC,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,9,SE38
2026-04-08,08:46:24,prdapp01_PRD_00,RFC_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SE38
2026-04-08,08:47:21,prdapp01_PRD_00,DDIC,100,Yes,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SM37
2026-04-08,08:48:08,prdapp03_PRD_00,FI_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM50
2026-04-08,08:48:23,prdapp01_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,4,SE38
2026-04-08,08:49:50,prdapp01_PRD_00,ADMIN,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,6,SE38
2026-04-08,08:55:25,prdapp03_PRD_00,BATCHUSR,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,11,SE38
2026-04-08,08:56:23,prdapp02_PRD_00,ALEREMOTE,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SE38
2026-04-08,08:56:33,prdapp01_PRD_00,RFC_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SM50
2026-04-08,08:57:08,prdapp01_PRD_00,ALEREMOTE,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM37
2026-04-08,08:57:52,prdapp03_PRD_00,ADMIN,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SE38
2026-04-08,08:58:36,prdapp01_PRD_00,BATCHUSR,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SM50
2026-04-08,08:59:32,prdapp01_PRD_00,FI_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SM50
2026-04-08,08:59:45,prdapp03_PRD_00,FI_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SE38
2026-04-08,09:00:07,prdapp03_PRD_00,ALEREMOTE,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SM37
2026-04-08,09:00:17,prdapp02_PRD_00,DDIC,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SM37
2026-04-08,09:02:43,prdapp02_PRD_00,DDIC,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SM50
2026-04-08,09:04:31,prdapp01_PRD_00,MM_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM37
2026-04-08,09:04:36,prdapp02_PRD_00,SAPSYS,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SE38
2026-04-08,09:05:00,prdapp03_PRD_00,ADMIN,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SM37
2026-04-08,09:06:17,prdapp03_PRD_00,ALEREMOTE,100,Yes,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,15,SE38
2026-04-08,09:06:36,prdapp03_PRD_00,BATCHUSR,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,17,SM50
2026-04-08,09:08:06,prdapp03_PRD_00,SAPSYS,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SM50
2026-04-08,09:09:47,prdapp01_PRD_00,DDIC,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SE38
2026-04-08,09:10:00,prdapp02_PRD_00,SAPSYS,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,6,SE38
2026-04-08,09:11:06,prdapp03_PRD_00,ADMIN,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-04-08,09:11:28,prdapp03_PRD_00,BATCHUSR,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SM37
2026-04-08,09:11:51,prdapp01_PRD_00,RFC_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SM37
2026-04-08,09:12:11,prdapp01_PRD_00,MM_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SE38
2026-04-08,09:12:49,prdapp03_PRD_00,MM_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-04-08,09:15:18,prdapp02_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SE38
2026-04-08,09:16:19,prdapp01_PRD_00,RFC_USER,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SM37
2026-04-08,09:16:32,prdapp03_PRD_00,DDIC,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,20,SE38
2026-04-08,09:17:20,prdapp03_PRD_00,RFC_USER,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-04-08,09:17:29,prdapp02_PRD_00,BATCHUSR,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,17,SE38
2026-04-08,09:17:35,prdapp03_PRD_00,MM_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SM37
2026-04-08,09:18:08,prdapp02_PRD_00,FI_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SM37
2026-04-08,09:18:11,prdapp02_PRD_00,ALEREMOTE,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,9,SE38
2026-04-08,09:20:30,prdapp01_PRD_00,BATCHUSR,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,17,SE38
2026-04-08,09:23:52,prdapp01_PRD_00,SAPSYS,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SE38
2026-04-08,09:25:16,prdapp01_PRD_00,SAPSYS,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SE38
2026-04-08,09:27:16,prdapp03_PRD_00,MM_USER,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SM50
2026-04-08,09:28:34,prdapp03_PRD_00,RFC_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SM50
2026-04-08,09:28:52,prdapp02_PRD_00,DDIC,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SE38
2026-04-08,09:29:01,prdapp03_PRD_00,ADMIN,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SM37
2026-04-08,09:30:19,prdapp03_PRD_00,ALEREMOTE,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SE38
2026-04-08,09:30:41,prdapp03_PRD_00,ALEREMOTE,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SE38
2026-04-08,09:31:20,prdapp03_PRD_00,MM_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SE38
2026-04-08,09:32:24,prdapp02_PRD_00,FI_USER,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,16,SE38
2026-04-08,09:32:38,prdapp02_PRD_00,ADMIN,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM50
2026-04-08,09:32:50,prdapp01_PRD_00,ADMIN,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SE38
2026-04-08,09:34:52,prdapp01_PRD_00,MM_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SE38
2026-04-08,09:36:27,prdapp03_PRD_00,MM_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-04-08,09:39:21,prdapp03_PRD_00,FI_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SE38
2026-04-08,09:40:19,prdapp03_PRD_00,BATCHUSR,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,2,SE38
2026-04-08,09:41:24,prdapp02_PRD_00,MM_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,16,SE38
2026-04-08,09:41:30,prdapp02_PRD_00,BATCHUSR,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM37
2026-04-08,09:41:46,prdapp01_PRD_00,DDIC,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,2,SE38
2026-04-08,09:42:28,prdapp02_PRD_00,ADMIN,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SE38
2026-04-08,09:42:31,prdapp01_PRD_00,DDIC,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,1,SE38
2026-04-08,09:44:00,prdapp03_PRD_00,FI_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SM50
2026-04-08,09:45:45,prdapp02_PRD_00,DDIC,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SM50
2026-04-08,09:46:06,prdapp03_PRD_00,ALEREMOTE,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SE38
2026-04-08,09:47:36,prdapp02_PRD_00,SAPSYS,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SE38
2026-04-08,09:47:39,prdapp03_PRD_00,RFC_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,9,SE38
2026-04-08,09:47:58,prdapp02_PRD_00,MM_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,8,SM37
2026-04-08,09:48:05,prdapp01_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,0,SE38
2026-04-08,09:50:37,prdapp02_PRD_00,MM_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SE38
2026-04-08,09:50:45,prdapp01_PRD_00,ALEREMOTE,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM37
2026-04-08,09:51:10,prdapp01_PRD_00,ADMIN,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SE38
2026-04-08,09:52:39,prdapp03_PRD_00,FI_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SM37
2026-04-08,09:52:59,prdapp03_PRD_00,RFC_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM50
2026-04-08,09:53:46,prdapp01_PRD_00,BATCHUSR,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SE38
2026-04-08,09:54:33,prdapp02_PRD_00,SAPSYS,100,Yes,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,4,SE38
2026-04-08,09:55:43,prdapp03_PRD_00,MM_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,19,RFC
2026-04-08,09:56:38,prdapp01_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,9,SE38
2026-04-08,09:57:12,prdapp02_PRD_00,DDIC,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,16,SM50
2026-04-08,09:57:29,prdapp03_PRD_00,BATCHUSR,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM37
2026-04-08,09:57:49,prdapp03_PRD_00,FI_USER,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM50
2026-04-08,09:58:03,prdapp02_PRD_00,ADMIN,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SE38
2026-04-08,09:58:25,prdapp01_PRD_00,ADMIN,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,16,SE38
2026-04-08,09:59:12,prdapp02_PRD_00,MM_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SM37
2026-04-08,09:59:27,prdapp02_PRD_00,ADMIN,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM50
2026-04-08,16:40:21,prdapp03_PRD_00,ADMIN,300,No,MEMORY_NO_MORE_PAGING,None,SAPMSSY0,15,SE38
2026-04-08,18:05:03,prdapp01_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_SINGLE_LOGIN_REJ,CX_SY_RFC_ERROR,SAPMSSY1,8,RFC
2026-04-08,19:01:57,prdapp03_PRD_00,MM_USER,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,11,SE38
2026-04-08,19:07:59,prdapp01_PRD_00,RFC_USER,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,9,SE38
2026-04-08,19:08:47,prdapp03_PRD_00,ADMIN,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,2,SE38
2026-04-08,19:09:22,prdapp03_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_SINGLE_LOGIN_REJ,CX_SY_RFC_ERROR,SAPMSSY1,8,RFC
2026-04-08,19:13:26,prdapp02_PRD_00,DDIC,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,6,SE38
2026-04-08,19:14:32,prdapp02_PRD_00,FI_USER,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,1,SE38
2026-04-08,19:14:59,prdapp01_PRD_00,FI_USER,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,12,SE38
2026-04-08,19:15:13,prdapp01_PRD_00,ADMIN,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,13,SE38
2026-04-08,19:16:20,prdapp01_PRD_00,DDIC,200,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,10,SE38
2026-04-08,19:16:38,prdapp01_PRD_00,RFC_USER,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,9,SE38
2026-04-08,19:16:44,prdapp03_PRD_00,ALEREMOTE,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,0,SE38
2026-04-08,19:18:59,prdapp02_PRD_00,ALEREMOTE,300,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,15,SE38
2026-04-08,19:19:40,prdapp03_PRD_00,ADMIN,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,8,SE38
2026-04-08,19:21:14,prdapp02_PRD_00,BATCHUSR,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,16,SE38
2026-04-08,19:24:00,prdapp01_PRD_00,RFC_USER,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,12,SE38
2026-04-08,19:24:21,prdapp02_PRD_00,RFC_USER,300,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,6,SE38
2026-04-08,19:25:43,prdapp03_PRD_00,BATCHUSR,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,7,SE38
2026-04-08,19:26:34,prdapp02_PRD_00,RFC_USER,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,12,SE38
2026-04-08,19:28:18,prdapp01_PRD_00,ALEREMOTE,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,19,SE38
2026-04-08,19:29:23,prdapp01_PRD_00,ADMIN,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,0,SE38
2026-04-08,19:33:17,prdapp01_PRD_00,ADMIN,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,2,SE38
2026-04-08,19:33:42,prdapp02_PRD_00,DDIC,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,14,SE38
2026-04-08,19:39:10,prdapp03_PRD_00,ADMIN,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,10,SE38
2026-04-08,19:50:42,prdapp02_PRD_00,BATCHUSR,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,12,SE38
2026-04-08,19:50:46,prdapp01_PRD_00,DDIC,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,0,SE38
2026-04-08,19:58:09,prdapp03_PRD_00,FI_USER,200,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,18,SE38
2026-04-08,20:01:45,prdapp02_PRD_00,MM_USER,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,7,SE38
2026-04-08,20:01:46,prdapp02_PRD_00,ADMIN,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,3,SE38
2026-04-08,20:10:42,prdapp02_PRD_00,BATCHUSR,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,19,SE38
2026-04-08,20:12:00,prdapp01_PRD_00,RFC_USER,200,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,0,SE38
2026-04-08,20:13:06,prdapp02_PRD_00,MM_USER,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,20,SE38
2026-04-08,20:16:16,prdapp02_PRD_00,DDIC,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,6,SE38
2026-04-08,20:18:10,prdapp03_PRD_00,ALEREMOTE,300,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,15,SE38
2026-04-08,20:19:08,prdapp01_PRD_00,SAPSYS,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,19,SE38
2026-04-08,20:23:50,prdapp02_PRD_00,MM_USER,300,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,17,SE38
2026-04-08,20:23:52,prdapp03_PRD_00,FI_USER,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,1,SE38
2026-04-08,20:29:07,prdapp03_PRD_00,MM_USER,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,1,SE38
2026-04-08,20:32:07,prdapp02_PRD_00,SAPSYS,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,12,SE38
2026-04-08,20:38:13,prdapp01_PRD_00,BATCHUSR,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,4,SE38
2026-04-08,20:38:20,prdapp01_PRD_00,ADMIN,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,7,SE38
2026-04-08,20:40:20,prdapp02_PRD_00,BATCHUSR,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,15,SE38
2026-04-08,20:41:53,prdapp02_PRD_00,FI_USER,200,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,5,SE38
2026-04-08,20:46:59,prdapp01_PRD_00,FI_USER,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,16,SE38
2026-04-08,20:56:57,prdapp03_PRD_00,DDIC,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,14,SE38
2026-04-08,20:57:07,prdapp02_PRD_00,ALEREMOTE,300,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,17,SE38
2026-04-08,20:57:30,prdapp02_PRD_00,BATCHUSR,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,16,SE38
2026-04-08,21:04:50,prdapp02_PRD_00,MM_USER,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,5,SE38
2026-04-08,21:08:37,prdapp01_PRD_00,ADMIN,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,11,SE38
2026-04-08,21:14:33,prdapp01_PRD_00,RFC_USER,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,12,SE38
2026-04-08,21:19:11,prdapp01_PRD_00,RFC_USER,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,10,SE38
2026-04-08,21:19:23,prdapp03_PRD_00,MM_USER,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,2,SE38
2026-04-08,21:21:53,prdapp03_PRD_00,ADMIN,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,8,SE38
