Item,Date,Hour,Server,Category,Percentage_Used[%],Freespace[MB]
/db2/log,2026-04-07,10,prdapp02,Database Log,73.14,70411.88
/sapmnt,2026-04-07,10,prdapp01,Application Server,62.96,97098.14
/usr/sap/trans,2026-04-07,10,prdapp03,Application Server,34.86,341521.2
/usr/sap/trans,2026-04-07,11,prdapp01,Application Server,36.44,333237.45
/db2/log,2026-04-07,11,prdapp02,Database Log,44.43,145673.42
/db2/log,2026-04-07,11,prdapp01,Database Log,71.79,73950.82
/usr/sap/trans,2026-04-07,11,prdapp01,Application Server,67.45,170655.74
/usr/sap/trans,2026-04-07,11,prdapp03,Application Server,69.32,160851.56
/sapmnt,2026-04-07,11,prdapp01,Application Server,44.17,146355.0
/db2/data,2026-04-07,12,prdapp03,Database Data,33.49,697407.9
/usr/sap/trans,2026-04-07,12,prdapp02,Application Server,51.57,253912.68
/db2/data,2026-04-07,12,prdapp03,Database Data,57.71,443442.79
/usr/sap/trans,2026-04-07,12,prdapp02,Application Server,32.62,353265.25
/db2/data,2026-04-07,12,prdapp02,Database Data,44.59,581015.96
/db2/data,2026-04-07,12,prdapp03,Database Data,30.1,732954.62
/db2/data,2026-04-07,12,prdapp03,Database Data,36.09,670144.92
/sapmnt,2026-04-07,13,prdapp01,Application Server,43.16,149002.65
/usr/sap/trans,2026-04-07,13,prdapp03,Application Server,68.15,166985.73
/db2/data,2026-04-07,13,prdapp03,Database Data,49.77,526699.72
/usr/sap/trans,2026-04-07,13,prdapp02,Application Server,31.57,358770.28
/sapmnt,2026-04-07,13,prdapp01,Application Server,41.38,153668.81
/sapmnt,2026-04-07,13,prdapp01,Application Server,31.28,180145.36
/db2/data,2026-04-07,13,prdapp03,Database Data,54.94,472488.35
/db2/log,2026-04-07,14,prdapp01,Database Log,47.32,138097.46
/sapmnt,2026-04-07,14,prdapp03,Application Server,53.77,121189.17
/db2/log,2026-04-07,14,prdapp02,Database Log,73.46,69573.02
/db2/data,2026-04-07,14,prdapp02,Database Data,66.99,346134.94
/sapmnt,2026-04-07,14,prdapp03,Application Server,38.89,160196.2
/sapmnt,2026-04-07,14,prdapp02,Application Server,33.21,175085.98
/usr/sap/trans,2026-04-07,14,prdapp03,Application Server,53.84,242011.34
/db2/data,2026-04-07,15,prdapp01,Database Data,70.64,307861.91
/usr/sap/trans,2026-04-07,15,prdapp01,Application Server,67.18,172071.32
/db2/log,2026-04-07,15,prdapp01,Database Log,50.88,128765.13
/sapmnt,2026-04-07,15,prdapp02,Application Server,37.77,163132.21
/usr/sap/trans,2026-04-07,15,prdapp03,Application Server,31.87,357197.41
/sapmnt,2026-04-07,15,prdapp03,Application Server,53.45,122028.03
/db2/data,2026-04-07,15,prdapp01,Database Data,69.38,321073.97
/sapmnt,2026-04-07,16,prdapp01,Application Server,38.35,161611.78
/usr/sap/trans,2026-04-07,16,prdapp01,Application Server,67.96,167981.88
/db2/data,2026-04-07,16,prdapp03,Database Data,70.59,308386.2
/db2/data,2026-04-07,16,prdapp01,Database Data,57.53,445330.23
/db2/log,2026-04-07,16,prdapp03,Database Log,68.19,83388.01
/usr/sap/trans,2026-04-07,16,prdapp03,Application Server,54.08,240753.05
/db2/log,2026-04-07,16,prdapp03,Database Log,39.58,158387.4
/db2/data,2026-04-07,17,prdapp02,Database Data,43.32,594332.88
/usr/sap/trans,2026-04-07,17,prdapp01,Application Server,41.07,308962.92
/db2/data,2026-04-07,17,prdapp03,Database Data,67.72,338480.33
/db2/log,2026-04-07,17,prdapp02,Database Log,37.53,163761.36
/db2/log,2026-04-07,17,prdapp01,Database Log,50.8,128974.85
/usr/sap/trans,2026-04-07,17,prdapp01,Application Server,38.65,321650.69
/usr/sap/trans,2026-04-07,17,prdapp03,Application Server,38.06,324743.99
/usr/sap/trans,2026-04-07,18,prdapp02,Application Server,60.26,208352.05
/db2/data,2026-04-07,18,prdapp02,Database Data,67.96,335963.75
/sapmnt,2026-04-07,18,prdapp02,Application Server,61.41,101161.37
/usr/sap/trans,2026-04-07,18,prdapp01,Application Server,47.8,273678.34
/usr/sap/trans,2026-04-07,18,prdapp03,Application Server,34.39,343985.36
/db2/log,2026-04-07,18,prdapp01,Database Log,42.58,150523.08
/db2/data,2026-04-07,18,prdapp03,Database Data,60.01,419325.54
/db2/data,2026-04-07,19,prdapp02,Database Data,37.26,657876.58
/db2/log,2026-04-07,19,prdapp01,Database Log,51.24,127821.41
/db2/log,2026-04-07,19,prdapp02,Database Log,67.43,85380.3
/db2/log,2026-04-07,19,prdapp01,Database Log,50.44,129918.57
/sapmnt,2026-04-07,19,prdapp02,Application Server,74.68,66374.86
/db2/log,2026-04-07,19,prdapp01,Database Log,53.7,121372.67
/db2/log,2026-04-07,19,prdapp03,Database Log,47.25,138280.96
/db2/log,2026-04-07,20,prdapp03,Database Log,56.22,114766.64
/usr/sap/trans,2026-04-07,20,prdapp01,Application Server,36.96,330511.16
/db2/data,2026-04-07,20,prdapp02,Database Data,48.84,536451.48
/usr/sap/trans,2026-04-07,20,prdapp03,Application Server,55.97,230844.01
/db2/log,2026-04-07,20,prdapp03,Database Log,68.14,83519.08
/usr/sap/trans,2026-04-07,20,prdapp02,Application Server,62.91,194458.42
/db2/data,2026-04-07,20,prdapp02,Database Data,45.72,569167.05
/usr/sap/trans,2026-04-07,21,prdapp03,Application Server,63.07,193619.56
/usr/sap/trans,2026-04-07,21,prdapp02,Application Server,31.51,359084.85
/usr/sap/trans,2026-04-07,21,prdapp03,Application Server,30.76,363017.01
/db2/log,2026-04-07,21,prdapp02,Database Log,40.47,156054.32
/sapmnt,2026-04-07,21,prdapp01,Application Server,69.7,79429.63
/db2/data,2026-04-07,21,prdapp01,Database Data,32.84,704223.64
/usr/sap/trans,2026-04-07,21,prdapp01,Application Server,34.4,343932.93
/db2/log,2026-04-07,22,prdapp01,Database Log,71.85,73793.54
/usr/sap/trans,2026-04-07,22,prdapp02,Application Server,68.19,166776.01
/db2/log,2026-04-07,22,prdapp03,Database Log,42.85,149815.3
/db2/log,2026-04-07,22,prdapp03,Database Log,50.85,128843.78
/usr/sap/trans,2026-04-07,22,prdapp01,Application Server,32.41,354366.26
/sapmnt,2026-04-07,22,prdapp02,Application Server,46.9,139198.46
/usr/sap/trans,2026-04-07,23,prdapp01,Application Server,33.53,348494.23
/sapmnt,2026-04-07,23,prdapp02,Application Server,56.99,112748.13
/sapmnt,2026-04-07,23,prdapp02,Application Server,35.54,168978.02
/usr/sap/trans,2026-04-07,23,prdapp02,Application Server,68.59,164678.86
/db2/data,2026-04-07,23,prdapp02,Database Data,32.32,709676.24
/usr/sap/trans,2026-04-07,23,prdapp02,Application Server,43.37,296904.29
/sapmnt,2026-04-07,23,prdapp02,Application Server,51.17,128004.92
/db2/data,2026-04-08,0,prdapp01,Database Data,30.14,732535.19
/sapmnt,2026-04-08,0,prdapp01,Application Server,72.63,71748.81
/db2/log,2026-04-08,0,prdapp03,Database Log,64.81,92248.47
/db2/log,2026-04-08,0,prdapp03,Database Log,57.0,112721.92
/usr/sap/trans,2026-04-08,0,prdapp03,Application Server,46.23,281909.66
/usr/sap/trans,2026-04-08,0,prdapp01,Application Server,31.26,360395.57
/usr/sap/trans,2026-04-08,0,prdapp03,Application Server,74.14,135580.88
/sapmnt,2026-04-08,1,prdapp02,Application Server,36.28,167038.16
/usr/sap/trans,2026-04-08,1,prdapp02,Application Server,60.01,209662.77
/sapmnt,2026-04-08,1,prdapp02,Application Server,69.94,78800.49
/db2/log,2026-04-08,1,prdapp02,Database Log,63.32,96154.42
/usr/sap/trans,2026-04-08,1,prdapp01,Application Server,54.33,239442.33
/db2/data,2026-04-08,1,prdapp03,Database Data,60.2,417333.25
/db2/data,2026-04-08,1,prdapp01,Database Data,49.1,533725.18
/usr/sap/trans,2026-04-08,2,prdapp02,Application Server,63.78,189897.11
/usr/sap/trans,2026-04-08,2,prdapp02,Application Server,45.68,284793.24
/db2/log,2026-04-08,2,prdapp03,Database Log,56.67,113587.0
/sapmnt,2026-04-08,2,prdapp01,Application Server,60.61,103258.52
/sapmnt,2026-04-08,2,prdapp03,Application Server,35.33,169528.52
/sapmnt,2026-04-08,2,prdapp01,Application Server,53.38,122211.53
/usr/sap/trans,2026-04-08,2,prdapp02,Application Server,73.23,140351.9
/usr/sap/trans,2026-04-08,3,prdapp02,Application Server,32.34,354733.26
/sapmnt,2026-04-08,3,prdapp02,Application Server,68.21,83335.58
/db2/data,2026-04-08,3,prdapp02,Database Data,67.62,339528.91
/db2/data,2026-04-08,3,prdapp03,Database Data,65.1,365953.02
/sapmnt,2026-04-08,3,prdapp03,Application Server,59.17,107033.4
/db2/data,2026-04-08,3,prdapp03,Database Data,49.5,529530.88
/db2/data,2026-04-08,3,prdapp03,Database Data,57.53,445330.23
/usr/sap/trans,2026-04-08,4,prdapp03,Application Server,32.73,352688.54
/usr/sap/trans,2026-04-08,4,prdapp01,Application Server,57.72,221668.97
/sapmnt,2026-04-08,4,prdapp03,Application Server,60.46,103651.74
/sapmnt,2026-04-08,4,prdapp02,Application Server,44.66,145070.49
/db2/data,2026-04-08,4,prdapp02,Database Data,68.79,327260.57
/db2/data,2026-04-08,4,prdapp02,Database Data,32.84,704223.64
/sapmnt,2026-04-08,4,prdapp02,Application Server,46.08,141348.04
/db2/data,2026-04-08,5,prdapp02,Database Data,59.76,421946.98
/usr/sap/trans,2026-04-08,5,prdapp02,Application Server,71.13,151361.95
/db2/data,2026-04-08,5,prdapp03,Database Data,54.43,477836.08
/db2/data,2026-04-08,5,prdapp03,Database Data,64.26,374761.06
/usr/sap/trans,2026-04-08,5,prdapp03,Application Server,69.4,160432.13
/db2/log,2026-04-08,5,prdapp01,Database Log,42.52,150680.37
/db2/log,2026-04-08,5,prdapp01,Database Log,66.53,87739.6
/db2/log,2026-04-08,6,prdapp01,Database Log,38.1,162267.14
/db2/data,2026-04-08,6,prdapp02,Database Data,54.81,473851.49
/usr/sap/trans,2026-04-08,6,prdapp01,Application Server,36.99,330353.87
/sapmnt,2026-04-08,6,prdapp03,Application Server,37.07,164967.22
/usr/sap/trans,2026-04-08,6,prdapp02,Application Server,67.85,168558.59
/db2/log,2026-04-08,6,prdapp03,Database Log,41.64,152987.24
/db2/data,2026-04-08,6,prdapp03,Database Data,69.19,323066.27
/usr/sap/trans,2026-04-08,7,prdapp03,Application Server,51.68,253335.96
/sapmnt,2026-04-08,7,prdapp03,Application Server,35.96,167877.02
/db2/data,2026-04-08,7,prdapp03,Database Data,73.88,273888.05
/usr/sap/trans,2026-04-08,7,prdapp03,Application Server,45.67,284845.67
/usr/sap/trans,2026-04-08,7,prdapp02,Application Server,37.88,325687.71
/sapmnt,2026-04-08,7,prdapp02,Application Server,30.96,180984.22
/db2/data,2026-04-08,7,prdapp03,Database Data,68.13,334181.17
/db2/data,2026-04-08,8,prdapp01,Database Data,45.41,572417.64
/sapmnt,2026-04-08,8,prdapp02,Application Server,47.79,136865.38
/sapmnt,2026-04-08,8,prdapp03,Application Server,51.57,126956.34
/db2/log,2026-04-08,8,prdapp03,Database Log,96.47,9253.68
/usr/sap/trans,2026-04-08,8,prdapp03,Application Server,42.87,299525.73
/usr/sap/trans,2026-04-08,8,prdapp01,Application Server,60.84,205311.18
/usr/sap/trans,2026-04-08,9,prdapp01,Application Server,43.47,296380.01
/usr/sap/trans,2026-04-08,9,prdapp03,Application Server,33.5,348651.52
/usr/sap/trans,2026-04-08,9,prdapp01,Application Server,38.06,324743.99
/sapmnt,2026-04-08,9,prdapp01,Application Server,48.27,135607.09
/sapmnt,2026-04-08,9,prdapp03,Application Server,54.0,120586.24
/usr/sap/trans,2026-04-08,9,prdapp03,Application Server,40.59,311479.5
/db2/data,2026-04-08,9,prdapp02,Database Data,31.13,722154.29
/db2/log,2026-04-08,10,prdapp03,Database Log,72.81,71276.95
/db2/log,2026-04-08,10,prdapp03,Database Log,43.02,149369.65
/db2/data,2026-04-08,10,prdapp03,Database Data,69.12,323800.27
/db2/data,2026-04-08,10,prdapp01,Database Data,62.78,390279.99
/sapmnt,2026-04-08,10,prdapp03,Application Server,68.78,81841.36
/db2/log,2026-04-08,10,prdapp01,Database Log,58.42,108999.48
/db2/data,2026-04-08,10,prdapp02,Database Data,62.77,390384.84
/usr/sap/trans,2026-04-08,11,prdapp01,Application Server,58.38,218208.67
/sapmnt,2026-04-08,11,prdapp01,Application Server,51.97,125907.76
/sapmnt,2026-04-08,11,prdapp02,Application Server,67.81,84384.15
/db2/data,2026-04-08,11,prdapp02,Database Data,44.99,576821.66
/db2/data,2026-04-08,11,prdapp03,Database Data,46.05,565706.75
/sapmnt,2026-04-08,11,prdapp02,Application Server,73.81,68655.51
/usr/sap/trans,2026-04-08,11,prdapp03,Application Server,66.71,174535.48
/sapmnt,2026-04-08,12,prdapp03,Application Server,36.92,165360.44
/sapmnt,2026-04-08,12,prdapp03,Application Server,32.53,176868.56
/usr/sap/trans,2026-04-08,12,prdapp01,Application Server,39.54,316984.52
/usr/sap/trans,2026-04-08,12,prdapp03,Application Server,46.6,279969.79
/db2/data,2026-04-08,12,prdapp02,Database Data,65.02,366791.88
/sapmnt,2026-04-08,12,prdapp03,Application Server,36.97,165229.36
/db2/log,2026-04-08,12,prdapp02,Database Log,71.53,74632.4
/usr/sap/trans,2026-04-08,13,prdapp01,Application Server,40.51,311898.93
/sapmnt,2026-04-08,13,prdapp01,Application Server,46.84,139355.75
/db2/data,2026-04-08,13,prdapp03,Database Data,47.23,553333.56
/db2/log,2026-04-08,13,prdapp03,Database Log,36.3,166985.73
/db2/data,2026-04-08,13,prdapp02,Database Data,49.17,532991.18
/usr/sap/trans,2026-04-08,13,prdapp02,Application Server,58.69,216583.37
/usr/sap/trans,2026-04-08,13,prdapp02,Application Server,72.06,146486.07
/sapmnt,2026-04-08,14,prdapp01,Application Server,65.73,89836.75
/sapmnt,2026-04-08,14,prdapp03,Application Server,71.48,74763.47
/db2/log,2026-04-08,14,prdapp01,Database Log,49.44,132540.01
/db2/log,2026-04-08,14,prdapp02,Database Log,46.08,141348.04
/db2/data,2026-04-08,14,prdapp02,Database Data,32.79,704747.93
/usr/sap/trans,2026-04-08,14,prdapp01,Application Server,56.63,227383.71
/db2/data,2026-04-08,14,prdapp02,Database Data,53.89,483498.39
/db2/data,2026-04-08,15,prdapp03,Database Data,71.56,298215.01
/db2/data,2026-04-08,15,prdapp02,Database Data,44.17,585419.98
/db2/log,2026-04-08,15,prdapp01,Database Log,49.72,131806.0
/db2/data,2026-04-08,15,prdapp01,Database Data,66.91,346973.8
/sapmnt,2026-04-08,15,prdapp01,Application Server,47.49,137651.81
/sapmnt,2026-04-08,15,prdapp02,Application Server,73.8,68681.73
/db2/data,2026-04-08,15,prdapp03,Database Data,60.25,416808.96
/db2/log,2026-04-08,16,prdapp01,Database Log,63.72,95105.84
/db2/log,2026-04-08,16,prdapp01,Database Log,49.72,131806.0
/usr/sap/trans,2026-04-08,16,prdapp02,Application Server,43.04,298634.44
/sapmnt,2026-04-08,16,prdapp02,Application Server,44.52,145437.49
/db2/log,2026-04-08,16,prdapp03,Database Log,31.51,179542.43
/db2/log,2026-04-08,16,prdapp02,Database Log,47.01,138910.11
/db2/data,2026-04-08,16,prdapp01,Database Data,43.59,591501.72
/usr/sap/trans,2026-04-08,17,prdapp03,Application Server,58.93,215325.08
/db2/data,2026-04-08,17,prdapp02,Database Data,52.35,499646.46
/sapmnt,2026-04-08,17,prdapp01,Application Server,34.01,172988.83
/sapmnt,2026-04-08,17,prdapp03,Application Server,67.37,85537.59
/db2/data,2026-04-08,17,prdapp02,Database Data,70.73,306918.2
/db2/log,2026-04-08,17,prdapp03,Database Log,71.5,74711.04
/db2/log,2026-04-08,17,prdapp02,Database Log,72.01,73374.11
/sapmnt,2026-04-08,18,prdapp02,Application Server,64.97,91829.04
/usr/sap/trans,2026-04-08,18,prdapp02,Application Server,45.47,285894.25
/db2/data,2026-04-08,18,prdapp02,Database Data,53.82,484232.4
/db2/data,2026-04-08,18,prdapp02,Database Data,71.54,298424.73
/db2/data,2026-04-08,18,prdapp01,Database Data,53.51,487482.98
/db2/log,2026-04-08,18,prdapp03,Database Log,71.91,73636.25
/db2/data,2026-04-08,18,prdapp03,Database Data,48.26,542533.22
/db2/log,2026-04-08,19,prdapp03,Database Log,54.32,119747.38
/usr/sap/trans,2026-04-08,19,prdapp01,Application Server,93.49,34131.15
/usr/sap/trans,2026-04-08,19,prdapp02,Application Server,94.83,27105.69
/db2/data,2026-04-08,19,prdapp01,Database Data,45.28,573780.79
/db2/log,2026-04-08,19,prdapp01,Database Log,33.77,173617.97
/sapmnt,2026-04-08,19,prdapp03,Application Server,71.8,73924.61
/sapmnt,2026-04-08,20,prdapp03,Application Server,72.78,71355.6
/sapmnt,2026-04-08,20,prdapp02,Application Server,53.04,123102.82
/sapmnt,2026-04-08,20,prdapp03,Application Server,45.14,143812.2
/sapmnt,2026-04-08,20,prdapp01,Application Server,64.26,93690.27
/usr/sap/trans,2026-04-08,20,prdapp03,Application Server,96.95,15990.78
/db2/data,2026-04-08,20,prdapp03,Database Data,31.33,720057.14
/usr/sap/trans,2026-04-08,20,prdapp02,Application Server,97.75,11796.48
/db2/log,2026-04-08,21,prdapp03,Database Log,42.11,151755.16
/db2/log,2026-04-08,21,prdapp02,Database Log,38.14,162162.28
/sapmnt,2026-04-08,21,prdapp03,Application Server,51.46,127244.7
/sapmnt,2026-04-08,21,prdapp02,Application Server,73.62,69153.59
/db2/log,2026-04-08,21,prdapp03,Database Log,54.96,118069.66
/db2/log,2026-04-08,21,prdapp01,Database Log,52.42,124728.12
/db2/data,2026-04-08,21,prdapp03,Database Data,46.93,556479.28
/db2/log,2026-04-08,22,prdapp02,Database Log,69.51,79927.71
/db2/log,2026-04-08,22,prdapp02,Database Log,31.97,178336.56
/sapmnt,2026-04-08,22,prdapp02,Application Server,67.16,86088.09
/usr/sap/trans,2026-04-08,22,prdapp01,Application Server,91.05,46923.78
/sapmnt,2026-04-08,22,prdapp01,Application Server,63.49,95708.77
/db2/log,2026-04-08,22,prdapp03,Database Log,58.26,109418.91
/db2/data,2026-04-08,22,prdapp01,Database Data,53.18,490943.28
/db2/log,2026-04-08,23,prdapp03,Database Log,61.46,101030.3
/sapmnt,2026-04-08,23,prdapp01,Application Server,37.41,164075.93
/db2/log,2026-04-08,23,prdapp01,Database Log,42.29,151283.3
/db2/data,2026-04-08,23,prdapp03,Database Data,44.67,580177.1
/usr/sap/trans,2026-04-08,23,prdapp02,Application Server,43.8,294649.86
/db2/data,2026-04-08,23,prdapp03,Database Data,54.09,481401.24
/db2/log,2026-04-08,23,prdapp02,Database Log,67.16,86088.09
/db2/log,2026-04-09,0,prdapp03,Database Log,73.32,69940.02
/db2/log,2026-04-09,0,prdapp01,Database Log,33.47,174404.4
/sapmnt,2026-04-09,0,prdapp02,Application Server,50.64,129394.28
/usr/sap/trans,2026-04-09,0,prdapp02,Application Server,63.31,192361.27
/usr/sap/trans,2026-04-09,0,prdapp01,Application Server,33.37,349333.09
/db2/log,2026-04-09,0,prdapp01,Database Log,52.34,124937.83
/sapmnt,2026-04-09,0,prdapp03,Application Server,30.62,181875.51
/db2/data,2026-04-09,1,prdapp02,Database Data,46.48,561197.88
/db2/log,2026-04-09,1,prdapp01,Database Log,45.99,141583.97
/db2/data,2026-04-09,1,prdapp03,Database Data,43.6,591396.86
/sapmnt,2026-04-09,1,prdapp02,Application Server,66.75,87162.88
/sapmnt,2026-04-09,1,prdapp03,Application Server,51.78,126405.84
/usr/sap/trans,2026-04-09,1,prdapp03,Application Server,39.17,318924.39
/db2/log,2026-04-09,1,prdapp02,Database Log,58.77,108081.97
/db2/log,2026-04-09,2,prdapp01,Database Log,62.65,97910.78
/sapmnt,2026-04-09,2,prdapp02,Application Server,60.35,103940.1
/db2/log,2026-04-09,2,prdapp02,Database Log,62.94,97150.57
/db2/data,2026-04-09,2,prdapp01,Database Data,48.53,539702.07
/db2/data,2026-04-09,2,prdapp03,Database Data,61.82,400346.32
/usr/sap/trans,2026-04-09,2,prdapp02,Application Server,36.41,333394.74
/db2/data,2026-04-09,2,prdapp01,Database Data,72.57,287624.4
/sapmnt,2026-04-09,3,prdapp03,Application Server,36.53,166382.8
/usr/sap/trans,2026-04-09,3,prdapp03,Application Server,56.12,230057.57
/db2/data,2026-04-09,3,prdapp03,Database Data,44.0,587202.56
/sapmnt,2026-04-09,3,prdapp01,Application Server,40.41,156211.61
/db2/data,2026-04-09,3,prdapp01,Database Data,63.94,378116.51
/db2/data,2026-04-09,3,prdapp02,Database Data,55.01,471754.34
/db2/data,2026-04-09,3,prdapp02,Database Data,68.08,334705.46
/db2/data,2026-04-09,4,prdapp01,Database Data,71.43,299578.16
/usr/sap/trans,2026-04-09,4,prdapp01,Application Server,45.94,283430.09
/sapmnt,2026-04-09,4,prdapp03,Application Server,35.81,168270.23
/usr/sap/trans,2026-04-09,4,prdapp03,Application Server,48.7,268959.74
/sapmnt,2026-04-09,4,prdapp02,Application Server,48.07,136131.38
/db2/log,2026-04-09,4,prdapp02,Database Log,44.86,144546.2
/db2/log,2026-04-09,4,prdapp03,Database Log,45.87,141898.55
/db2/data,2026-04-09,5,prdapp01,Database Data,30.02,733793.48
/usr/sap/trans,2026-04-09,5,prdapp03,Application Server,41.37,307390.05
/db2/data,2026-04-09,5,prdapp01,Database Data,58.17,438619.34
/usr/sap/trans,2026-04-09,5,prdapp03,Application Server,54.28,239704.47
