Date,Hour,5minLoadAverage[QL],User Utilization[%],System Utilization[%],Idle[%],Idle True[%],Number of CPUs
2026-04-04,8,2.4,7.96,5.63,86.41,85.08,16
2026-04-04,8,3.82,3.28,23.12,73.6,72.57,16
2026-04-04,8,2.97,6.27,16.86,76.87,76.56,16
2026-04-04,8,3.19,8.74,11.73,79.53,78.56,16
2026-04-04,8,3.28,9.87,9.6,80.53,80.09,16
2026-04-04,9,3.76,11.26,14.96,73.78,73.76,16
2026-04-04,9,4.92,8.29,17.4,74.31,72.87,16
2026-04-04,9,2.34,12.57,4.02,83.41,82.6,16
2026-04-04,9,0.93,14.99,-9.0,94.01,92.18,16
2026-04-04,9,2.53,19.1,0.6,80.3,79.32,16
2026-04-04,9,1.13,9.67,-3.48,93.81,93.48,16
2026-04-04,10,2.18,12.51,3.62,83.87,82.68,16
2026-04-04,10,2.44,18.02,-3.68,85.66,84.71,16
2026-04-04,10,0.75,4.95,0.22,94.83,94.26,16
2026-04-04,10,1.03,9.39,-3.31,93.92,93.54,16
2026-04-04,10,2.47,12.96,3.25,83.79,83.43,16
2026-04-04,10,3.5,5.68,16.77,77.55,76.66,16
2026-04-04,10,2.1,19.48,-4.43,84.95,84.77,16
2026-04-04,11,1.06,19.0,-12.85,93.85,92.86,16
2026-04-04,11,3.43,7.72,12.02,80.26,80.22,16
2026-04-04,11,4.01,16.66,8.76,74.58,74.15,16
2026-04-04,11,3.92,10.69,13.23,76.08,75.01,16
2026-04-04,11,4.38,6.26,19.46,74.28,72.87,16
2026-04-04,11,2.38,18.3,-1.09,82.79,81.73,16
2026-04-04,11,1.87,4.31,7.45,88.24,87.66,16
2026-04-04,12,2.48,15.8,-2.68,86.88,85.44,16
2026-04-04,12,2.89,19.23,0.28,80.49,79.47,16
2026-04-04,12,4.24,4.05,24.29,71.66,70.93,16
2026-04-04,12,1.4,9.43,-0.65,91.22,90.26,16
2026-04-04,12,2.86,3.74,11.95,84.31,82.95,16
2026-04-04,12,3.83,6.27,20.1,73.63,73.26,16
2026-04-04,12,4.1,11.26,13.72,75.02,74.9,16
2026-04-04,13,5.51,4.57,24.99,70.44,69.07,16
2026-04-04,13,1.44,6.07,2.93,91.0,90.78,16
2026-04-04,13,3.38,13.4,8.88,77.72,77.5,16
2026-04-04,13,4.73,17.17,12.58,70.25,69.97,16
2026-04-04,13,2.67,6.4,9.67,83.93,82.34,16
2026-04-04,13,3.24,12.24,8.6,79.16,78.01,16
2026-04-04,13,3.56,7.61,11.14,81.25,80.81,16
2026-04-04,14,3.45,14.62,11.88,73.5,72.93,16
2026-04-04,14,1.09,10.17,-1.92,91.75,91.34,16
2026-04-04,14,3.91,9.82,11.48,78.7,77.33,16
2026-04-04,14,3.1,6.35,17.4,76.25,75.45,16
2026-04-04,14,3.51,16.36,9.53,74.11,73.59,16
2026-04-04,14,4.73,10.45,15.94,73.61,72.95,16
2026-04-04,14,2.16,16.04,0.75,83.21,82.87,16
2026-04-04,15,2.58,8.88,7.88,83.24,82.03,16
2026-04-04,15,2.31,13.63,1.44,84.93,84.6,16
2026-04-04,15,1.86,14.13,-0.84,86.71,85.87,16
2026-04-04,15,1.47,19.08,-11.27,92.19,91.88,16
2026-04-04,15,1.09,10.31,-4.55,94.24,93.59,16
2026-04-04,15,3.44,19.61,6.53,73.86,72.69,16
2026-04-04,15,2.2,11.47,2.58,85.95,84.3,16
2026-04-04,16,2.96,10.13,8.12,81.75,81.59,16
2026-04-04,16,3.74,13.35,10.6,76.05,75.19,16
2026-04-04,16,5.49,3.24,26.35,70.41,70.01,16
2026-04-04,16,2.31,8.72,5.18,86.1,84.42,16
2026-04-04,16,3.97,12.85,11.24,75.91,74.49,16
2026-04-04,16,4.22,13.42,11.88,74.7,73.61,16
2026-04-04,16,1.79,9.19,4.49,86.32,85.26,16
2026-04-04,17,1.89,14.88,-4.64,89.76,88.75,16
2026-04-04,17,2.93,19.06,0.53,80.41,79.08,16
2026-04-04,17,2.92,17.98,3.69,78.33,78.15,16
2026-04-04,17,1.36,19.95,-12.74,92.79,92.27,16
2026-04-04,17,4.5,13.41,15.5,71.09,70.57,16
2026-04-04,17,4.85,7.52,21.85,70.63,69.8,16
2026-04-04,17,3.7,17.91,9.89,72.2,71.85,16
2026-04-04,18,3.63,7.17,12.43,80.4,79.14,16
2026-04-04,18,4.48,7.96,17.1,74.94,74.01,16
2026-04-04,18,3.6,14.32,11.37,74.31,72.87,16
2026-04-04,18,2.07,7.72,3.76,88.52,87.43,16
2026-04-04,18,1.98,8.13,2.28,89.59,87.97,16
2026-04-04,18,2.71,8.58,11.02,80.4,78.95,16
2026-04-04,18,3.27,8.57,8.82,82.61,81.87,16
2026-04-04,19,4.8,8.13,19.14,72.73,71.88,16
2026-04-04,19,2.34,12.99,1.26,85.75,85.22,16
2026-04-04,19,3.28,13.38,5.65,80.97,80.47,16
2026-04-04,19,3.7,19.88,-0.47,80.59,80.06,16
2026-04-04,19,4.21,17.55,9.97,72.48,71.53,16
2026-04-04,19,4.93,15.27,10.85,73.88,73.31,16
2026-04-04,20,3.64,18.17,5.19,76.64,75.95,16
2026-04-04,20,3.34,9.97,12.23,77.8,76.32,16
2026-04-04,20,3.63,19.66,0.53,79.81,78.74,16
2026-04-04,20,1.44,6.1,4.52,89.38,88.77,16
2026-04-04,20,2.8,10.58,5.19,84.23,83.3,16
2026-04-04,20,1.62,13.97,-1.32,87.35,86.13,16
2026-04-04,20,2.96,14.27,7.97,77.76,77.07,16
2026-04-04,21,3.31,8.28,13.19,78.53,77.07,16
2026-04-04,21,2.97,8.9,12.79,78.31,78.31,16
2026-04-04,21,2.83,16.62,4.09,79.29,78.37,16
2026-04-04,21,1.6,9.49,2.39,88.12,86.41,16
2026-04-04,21,1.36,6.04,3.85,90.11,89.87,16
2026-04-04,21,2.47,7.97,8.88,83.15,83.09,16
2026-04-04,21,2.17,18.06,-2.71,84.65,83.84,16
2026-04-04,22,1.06,7.66,-1.67,94.01,92.27,16
2026-04-04,22,4.21,15.47,13.98,70.55,69.53,16
2026-04-04,22,2.82,3.66,17.92,78.42,77.71,16
2026-04-04,22,2.66,16.39,-2.34,85.95,84.46,16
2026-04-04,22,3.61,4.73,21.84,73.43,72.1,16
2026-04-04,22,5.08,13.37,13.28,73.35,73.31,16
2026-04-04,22,3.13,15.4,5.93,78.67,77.89,16
2026-04-04,23,2.6,9.64,5.77,84.59,83.23,16
2026-04-04,23,1.18,17.54,-10.7,93.16,92.0,16
2026-04-04,23,4.59,14.69,13.04,72.27,71.14,16
2026-04-04,23,3.12,4.17,15.23,80.6,79.74,16
2026-04-04,23,1.94,18.8,-4.4,85.6,85.5,16
2026-04-04,23,2.11,19.24,-3.98,84.74,83.45,16
2026-04-04,23,3.42,5.07,20.78,74.15,73.58,16
2026-04-05,0,1.0,4.35,2.28,93.37,93.09,16
2026-04-05,0,0.94,18.16,-12.73,94.57,93.59,16
2026-04-05,0,2.62,3.15,11.1,85.75,85.53,16
2026-04-05,0,1.99,16.06,-4.36,88.3,87.75,16
2026-04-05,0,1.19,4.33,2.14,93.53,93.52,16
2026-04-05,0,0.99,14.24,-7.56,93.32,91.49,16
2026-04-05,0,3.48,16.49,7.76,75.75,74.75,16
2026-04-05,1,2.23,7.71,4.57,87.72,87.55,16
2026-04-05,1,4.96,13.16,14.93,71.91,70.66,16
2026-04-05,1,3.98,11.87,12.9,75.23,74.41,16
2026-04-05,1,4.63,7.97,16.98,75.05,73.55,16
2026-04-05,1,4.25,10.67,12.76,76.57,76.56,16
2026-04-05,1,4.23,17.91,7.63,74.46,73.29,16
2026-04-05,1,5.29,12.06,16.64,71.3,70.95,16
2026-04-05,2,4.74,13.83,14.65,71.52,71.2,16
2026-04-05,2,1.97,15.76,-1.43,85.67,84.29,16
2026-04-05,2,4.22,9.42,13.79,76.79,75.38,16
2026-04-05,2,1.2,10.06,-3.33,93.27,91.57,16
2026-04-05,2,1.23,19.37,-12.8,93.43,92.43,16
2026-04-05,2,4.6,18.01,9.37,72.62,72.0,16
2026-04-05,2,1.85,11.34,2.63,86.03,84.36,16
2026-04-05,3,1.03,19.8,-13.18,93.38,92.55,16
2026-04-05,3,1.1,3.95,3.39,92.66,91.46,16
2026-04-05,3,3.89,7.75,13.21,79.04,78.04,16
2026-04-05,3,5.44,10.4,19.03,70.57,70.28,16
2026-04-05,3,4.39,5.29,22.64,72.07,70.73,16
2026-04-05,3,4.14,17.54,4.52,77.94,77.43,16
2026-04-05,3,3.95,4.59,18.93,76.48,75.27,16
2026-04-05,4,2.11,4.25,9.45,86.3,84.74,16
2026-04-05,4,3.17,16.21,0.86,82.93,82.74,16
2026-04-05,4,1.91,9.29,4.41,86.3,84.77,16
2026-04-05,4,0.99,3.42,3.34,93.24,91.47,16
2026-04-05,4,1.05,5.67,0.7,93.63,92.89,16
2026-04-05,4,3.02,13.62,6.06,80.32,80.11,16
2026-04-05,4,3.72,16.19,11.26,72.55,72.29,16
2026-04-05,5,3.75,3.84,16.86,79.3,77.77,16
2026-04-05,5,1.58,18.82,-9.99,91.17,89.63,16
2026-04-05,5,3.72,14.87,9.36,75.77,75.09,16
2026-04-05,5,2.85,11.05,9.97,78.98,78.82,16
2026-04-05,5,3.55,11.2,10.4,78.4,78.33,16
2026-04-05,5,3.9,6.9,18.33,74.77,73.38,16
2026-04-05,5,4.22,19.57,2.59,77.84,77.01,16
2026-04-05,6,1.26,13.92,-6.65,92.73,92.1,16
2026-04-05,6,2.18,5.53,8.2,86.27,85.66,16
2026-04-05,6,3.28,15.14,6.25,78.61,77.96,16
2026-04-05,6,3.48,6.72,18.5,74.78,74.2,16
2026-04-05,6,3.55,14.27,12.8,72.93,72.0,16
2026-04-05,6,2.5,4.84,10.02,85.14,85.09,16
2026-04-05,7,2.22,15.37,-0.11,84.74,83.35,16
2026-04-05,7,0.91,6.71,0.12,93.17,92.11,16
2026-04-05,7,3.89,18.44,11.56,70.0,69.84,16
2026-04-05,7,3.04,3.96,14.41,81.63,81.12,16
2026-04-05,7,3.87,7.31,18.54,74.15,74.06,16
2026-04-05,7,1.99,11.09,2.1,86.81,85.47,16
2026-04-05,7,1.06,11.87,-4.67,92.8,91.64,16
2026-04-05,8,3.87,17.65,6.1,76.25,75.83,16
2026-04-05,8,3.81,5.94,21.22,72.84,71.99,16
2026-04-05,8,1.76,3.15,6.46,90.39,89.81,16
2026-04-05,8,4.15,16.26,7.91,75.83,74.61,16
2026-04-05,8,1.18,15.8,-6.77,90.97,90.02,16
2026-04-05,8,5.38,12.15,16.11,71.74,70.4,16
2026-04-05,8,5.47,10.74,18.95,70.31,69.93,16
2026-04-05,9,2.3,10.26,6.22,83.52,82.21,16
2026-04-05,9,4.36,15.14,13.26,71.6,71.16,16
2026-04-05,9,1.17,19.36,-11.9,92.54,92.23,16
2026-04-05,9,1.44,18.14,-10.45,92.31,90.59,16
2026-04-05,9,0.87,19.23,-14.02,94.79,94.54,16
2026-04-05,9,2.81,6.11,12.8,81.09,80.84,16
2026-04-05,9,0.88,13.12,-6.49,93.37,92.01,16
2026-04-05,10,0.86,13.54,-8.52,94.98,93.74,16
2026-04-05,10,3.51,16.93,4.44,78.63,78.29,16
2026-04-05,10,4.32,4.12,18.99,76.89,75.74,16
2026-04-05,10,1.49,10.02,-2.07,92.05,91.22,16
2026-04-05,10,3.04,18.74,-1.9,83.16,82.92,16
2026-04-05,10,3.44,7.35,11.53,81.12,79.76,16
2026-04-05,10,4.49,17.28,8.49,74.23,73.53,16
2026-04-05,11,1.32,16.82,-7.18,90.36,89.05,16
2026-04-05,11,5.5,12.92,16.27,70.81,70.13,16
2026-04-05,11,4.65,19.47,8.7,71.83,70.63,16
2026-04-05,11,4.82,19.5,5.64,74.86,74.02,16
2026-04-05,11,1.0,5.53,-0.1,94.57,92.88,16
2026-04-05,11,3.25,8.25,15.58,76.17,75.1,16
2026-04-05,11,1.88,17.91,-5.17,87.26,85.61,16
2026-04-05,12,3.9,17.04,9.92,73.04,72.79,16
2026-04-05,12,2.27,5.97,8.18,85.85,84.3,16
2026-04-05,12,3.58,16.91,9.58,73.51,72.87,16
2026-04-05,12,2.64,14.9,0.34,84.76,83.79,16
2026-04-05,12,4.91,18.08,11.15,70.77,70.49,16
2026-04-05,12,4.01,17.67,10.5,71.83,70.99,16
2026-04-05,12,3.54,12.47,10.07,77.46,76.62,16
2026-04-05,13,3.45,11.03,8.61,80.36,79.73,16
2026-04-05,13,3.5,18.54,1.73,79.73,79.1,16
2026-04-05,13,3.42,16.02,2.43,81.55,80.11,16
2026-04-05,13,1.54,14.01,-5.09,91.08,89.58,16
2026-04-05,13,1.12,16.35,-9.92,93.57,92.6,16
2026-04-05,13,5.4,14.06,14.55,71.39,71.02,16
2026-04-05,13,2.9,11.49,8.67,79.84,78.53,16
2026-04-05,14,3.57,9.58,11.28,79.14,78.26,16
2026-04-05,14,2.8,10.8,10.07,79.13,78.9,16
2026-04-05,14,4.66,7.9,19.96,72.14,71.01,16
2026-04-05,14,3.41,7.66,14.5,77.84,76.88,16
2026-04-05,14,0.84,20.0,-13.83,93.83,92.5,16
2026-04-05,14,3.93,17.85,8.05,74.1,73.41,16
2026-04-05,14,2.89,11.5,8.84,79.66,78.39,16
2026-04-05,15,4.18,5.47,18.64,75.89,75.38,16
2026-04-05,15,1.98,3.07,9.22,87.71,87.68,16
2026-04-05,15,4.32,14.41,8.27,77.32,76.83,16
2026-04-05,15,4.72,16.83,12.33,70.84,69.61,16
2026-04-05,15,1.34,15.17,-6.85,91.68,89.93,16
2026-04-05,15,2.7,4.74,9.66,85.6,84.92,16
2026-04-05,15,0.98,12.19,-5.4,93.21,93.06,16
2026-04-05,16,4.46,19.81,8.16,72.03,71.93,16
2026-04-05,16,1.74,15.49,-2.9,87.41,85.79,16
2026-04-05,16,4.16,13.78,8.18,78.04,76.5,16
2026-04-05,16,1.05,17.47,-11.69,94.22,93.14,16
2026-04-05,16,4.6,16.61,8.71,74.68,73.64,16
2026-04-05,16,1.26,17.27,-8.3,91.03,90.62,16
2026-04-05,17,4.67,4.62,21.08,74.3,73.57,16
2026-04-05,17,1.9,16.89,-5.3,88.41,87.67,16
2026-04-05,17,0.88,4.78,1.82,93.4,91.68,16
2026-04-05,17,3.92,10.15,19.19,70.66,69.57,16
2026-04-05,17,2.07,9.88,1.28,88.84,88.13,16
2026-04-05,17,2.77,19.34,-3.8,84.46,83.77,16
2026-04-05,17,2.33,9.47,5.68,84.85,84.04,16
2026-04-05,18,3.18,4.09,13.67,82.24,81.84,16
2026-04-05,18,4.09,9.18,16.48,74.34,73.84,16
2026-04-05,18,5.47,5.75,22.89,71.36,70.24,16
2026-04-05,18,4.65,10.68,16.55,72.77,72.49,16
2026-04-05,18,1.23,9.02,-2.07,93.05,91.35,16
2026-04-05,18,1.67,19.28,-9.29,90.01,89.81,16
2026-04-05,18,3.56,6.72,13.2,80.08,78.72,16
2026-04-05,19,3.04,19.38,-1.25,81.87,81.59,16
2026-04-05,19,2.6,10.33,5.82,83.85,82.61,16
2026-04-05,19,1.7,11.5,0.13,88.37,88.06,16
2026-04-05,19,3.71,18.72,3.18,78.1,77.38,16
2026-04-05,19,4.08,5.15,21.65,73.2,72.33,16
2026-04-05,19,1.29,10.99,-1.41,90.42,90.2,16
2026-04-05,19,3.74,19.55,3.79,76.66,76.17,16
2026-04-05,20,2.89,14.74,3.16,82.1,81.95,16
2026-04-05,20,1.51,17.33,-8.79,91.46,90.74,16
2026-04-05,20,0.97,12.43,-5.19,92.76,92.68,16
2026-04-05,20,1.68,13.13,-1.36,88.23,87.68,16
2026-04-05,20,2.0,12.57,-0.52,87.95,87.18,16
2026-04-05,20,1.25,6.64,1.17,92.19,91.57,16
2026-04-05,20,0.97,5.0,2.35,92.65,91.29,16
2026-04-05,21,0.96,16.7,-9.44,92.74,91.13,16
2026-04-05,21,4.83,15.31,14.52,70.17,69.79,16
2026-04-05,21,4.89,9.42,16.81,73.77,73.01,16
2026-04-05,21,3.57,12.53,12.69,74.78,74.13,16
2026-04-05,21,2.53,13.68,4.05,82.27,81.8,16
2026-04-05,21,1.47,17.38,-7.41,90.03,88.99,16
2026-04-05,21,0.87,10.06,-4.52,94.46,93.39,16
2026-04-05,22,4.46,18.72,5.99,75.29,73.92,16
2026-04-05,22,3.68,14.48,7.01,78.51,77.15,16
2026-04-05,22,3.19,18.74,5.28,75.98,74.52,16
2026-04-05,22,2.0,5.41,6.05,88.54,88.09,16
2026-04-05,22,3.66,11.98,8.0,80.02,78.83,16
2026-04-05,22,3.4,13.89,8.42,77.69,76.81,16
2026-04-05,22,0.68,4.35,0.91,94.74,93.07,16
2026-04-05,23,2.75,3.75,16.2,80.05,79.91,16
2026-04-05,23,1.86,13.46,-1.0,87.54,86.66,16
2026-04-05,23,3.2,17.8,7.14,75.06,74.65,16
2026-04-05,23,2.45,7.43,7.77,84.8,83.23,16
2026-04-05,23,3.35,18.03,1.91,80.06,78.57,16
2026-04-05,23,1.07,9.2,-0.84,91.64,91.33,16
2026-04-05,23,4.43,6.7,18.2,75.1,74.2,16
2026-04-06,0,2.49,11.07,8.18,80.75,80.72,16
2026-04-06,0,0.7,8.0,-2.93,94.93,94.62,16
2026-04-06,0,4.03,19.54,5.84,74.62,73.75,16
2026-04-06,0,3.23,14.92,8.23,76.85,75.91,16
2026-04-06,0,1.21,14.7,-6.14,91.44,90.3,16
2026-04-06,0,2.7,15.74,2.96,81.3,80.22,16
2026-04-06,0,3.78,14.85,6.24,78.91,78.09,16
2026-04-06,1,3.26,13.85,10.81,75.34,73.86,16
2026-04-06,1,1.46,3.71,7.55,88.74,87.63,16
2026-04-06,1,2.86,9.34,9.41,81.25,80.12,16
2026-04-06,1,1.91,7.88,6.86,85.26,84.7,16
2026-04-06,1,2.46,17.22,-0.64,83.42,82.92,16
2026-04-06,1,1.66,13.93,-5.26,91.33,91.28,16
2026-04-06,1,4.28,19.52,10.06,70.42,69.48,16
2026-04-06,2,2.56,17.71,-2.16,84.45,83.82,16
2026-04-06,2,4.23,5.04,22.56,72.4,71.76,16
2026-04-06,2,4.73,18.15,7.7,74.15,73.08,16
2026-04-06,2,1.61,7.94,2.9,89.16,88.09,16
2026-04-06,2,2.36,19.0,-3.77,84.77,83.2,16
2026-04-06,2,4.46,5.35,23.39,71.26,70.09,16
2026-04-06,2,0.88,15.1,-9.57,94.47,93.21,16
2026-04-06,3,2.22,9.38,5.71,84.91,83.48,16
2026-04-06,3,1.15,15.39,-6.8,91.41,91.23,16
2026-04-06,3,3.36,14.17,4.24,81.59,80.84,16
2026-04-06,3,2.93,12.13,4.8,83.07,82.63,16
2026-04-06,3,3.32,14.05,6.22,79.73,79.67,16
2026-04-06,3,5.2,5.58,21.84,72.58,71.72,16
2026-04-06,4,1.55,4.31,5.08,90.61,89.01,16
2026-04-06,4,1.44,10.89,-1.35,90.46,89.34,16
2026-04-06,4,4.02,18.42,4.7,76.88,75.48,16
2026-04-06,4,2.63,14.53,3.63,81.84,81.0,16
2026-04-06,4,1.12,12.16,-5.33,93.17,92.8,16
2026-04-06,4,1.95,13.25,0.26,86.49,85.15,16
2026-04-06,4,2.86,9.93,6.57,83.5,82.68,16
2026-04-06,5,16.55,74.63,20.16,5.21,5.11,16
2026-04-06,5,15.27,75.63,21.09,3.28,3.11,16
2026-04-06,5,16.43,81.91,12.22,5.87,5.83,16
2026-04-06,5,15.42,76.71,13.99,9.3,8.43,16
2026-04-06,5,15.45,76.7,15.14,8.16,7.53,16
2026-04-06,5,14.4,73.29,19.51,7.2,6.69,16
2026-04-06,5,14.9,83.14,12.83,4.03,3.7,16
2026-04-06,6,1.43,16.3,-8.63,92.33,91.21,16
2026-04-06,6,5.01,13.43,15.48,71.09,70.9,16
2026-04-06,6,2.27,8.16,8.96,82.88,81.77,16
2026-04-06,6,3.75,5.24,22.83,71.93,70.66,16
2026-04-06,6,5.34,17.92,11.24,70.84,70.53,16
2026-04-06,6,2.98,7.32,14.3,78.38,78.18,16
2026-04-06,6,0.73,14.4,-8.98,94.58,94.0,16
2026-04-06,7,3.5,8.3,14.88,76.82,76.66,16
2026-04-06,7,1.43,9.91,-1.74,91.83,90.98,16
2026-04-06,7,3.17,16.71,0.62,82.67,81.86,16
2026-04-06,7,5.06,18.78,10.59,70.63,70.18,16
2026-04-06,7,3.52,14.96,11.13,73.91,72.47,16
2026-04-06,7,1.69,9.27,2.24,88.49,87.61,16
2026-04-06,7,1.62,4.59,6.92,88.49,87.21,16
2026-04-06,8,3.59,4.83,21.54,73.63,73.29,16
2026-04-06,8,3.82,12.5,12.28,75.22,74.17,16
2026-04-06,8,4.05,3.56,20.72,75.72,74.85,16
2026-04-06,8,3.98,8.84,11.97,79.19,79.06,16
2026-04-06,8,2.68,19.84,-3.93,84.09,83.89,16
2026-04-06,8,2.11,16.75,-1.66,84.91,83.77,16
2026-04-06,8,2.57,15.97,3.73,80.3,80.1,16
2026-04-06,9,4.19,11.9,16.68,71.42,70.58,16
2026-04-06,9,1.16,16.29,-7.84,91.55,90.07,16
2026-04-06,9,1.87,18.28,-4.32,86.04,85.54,16
2026-04-06,9,5.26,17.19,10.48,72.33,70.95,16
2026-04-06,9,3.8,12.61,12.94,74.45,73.98,16
2026-04-06,9,1.46,10.37,0.05,89.58,89.13,16
2026-04-06,9,4.9,3.14,24.53,72.33,72.03,16
2026-04-06,10,4.1,13.79,11.12,75.09,73.98,16
2026-04-06,10,4.41,19.92,6.37,73.71,73.41,16
2026-04-06,10,0.88,16.24,-9.45,93.21,93.07,16
2026-04-06,10,1.89,17.35,-4.69,87.34,86.46,16
2026-04-06,10,1.02,16.36,-9.5,93.14,91.95,16
2026-04-06,10,3.88,12.78,13.76,73.46,73.0,16
2026-04-06,10,3.39,17.41,2.19,80.4,80.23,16
2026-04-06,11,4.57,8.73,19.7,71.57,70.54,16
2026-04-06,11,3.52,17.79,2.86,79.35,79.08,16
2026-04-06,11,4.87,13.24,16.59,70.17,69.24,16
2026-04-06,11,1.58,13.14,-4.21,91.07,90.32,16
2026-04-06,11,5.14,17.5,10.97,71.53,70.64,16
2026-04-06,11,3.66,9.9,10.36,79.74,79.53,16
2026-04-06,11,1.69,4.65,7.16,88.19,87.03,16
2026-04-06,12,3.76,11.66,9.23,79.11,77.92,16
2026-04-06,12,3.5,19.13,4.9,75.97,74.45,16
2026-04-06,12,3.15,14.3,3.6,82.1,81.25,16
2026-04-06,12,2.83,17.57,-1.41,83.84,83.09,16
2026-04-06,12,2.55,3.96,15.42,80.62,79.48,16
2026-04-06,12,0.83,4.13,1.15,94.72,94.08,16
2026-04-06,12,4.17,15.47,10.63,73.9,73.25,16
2026-04-06,13,3.85,11.96,13.64,74.4,74.06,16
2026-04-06,13,3.03,3.61,17.86,78.53,77.95,16
2026-04-06,13,3.89,12.75,12.17,75.08,74.0,16
2026-04-06,13,1.35,3.9,4.07,92.03,91.41,16
2026-04-06,13,0.81,19.4,-13.17,93.77,93.43,16
2026-04-06,13,1.49,6.73,1.21,92.06,90.64,16
2026-04-06,13,1.45,19.61,-9.5,89.89,89.6,16
2026-04-06,14,2.52,4.0,13.81,82.19,81.35,16
2026-04-06,14,1.26,6.55,0.96,92.49,92.41,16
2026-04-06,14,1.3,11.62,-4.17,92.55,92.44,16
2026-04-06,14,3.86,14.64,5.96,79.4,78.74,16
2026-04-06,14,4.26,19.51,4.2,76.29,75.79,16
2026-04-06,14,4.51,16.44,10.14,73.42,72.57,16
2026-04-06,15,3.11,19.14,2.02,78.84,77.34,16
2026-04-06,15,1.81,3.44,8.91,87.65,87.36,16
2026-04-06,15,1.51,10.24,0.98,88.78,87.72,16
2026-04-06,15,2.4,17.81,-0.59,82.78,81.76,16
2026-04-06,15,4.82,19.69,6.78,73.53,72.66,16
2026-04-06,15,1.27,4.06,3.02,92.92,91.52,16
2026-04-06,15,4.67,7.73,18.57,73.7,73.23,16
2026-04-06,16,4.8,9.25,18.47,72.28,71.52,16
2026-04-06,16,3.06,4.92,14.35,80.73,79.91,16
2026-04-06,16,3.41,4.12,18.6,77.28,75.98,16
2026-04-06,16,5.13,17.59,9.86,72.55,72.11,16
2026-04-06,16,3.73,13.23,12.8,73.97,73.13,16
2026-04-06,16,4.18,3.67,26.15,70.18,69.6,16
2026-04-06,16,1.95,4.7,9.88,85.42,84.35,16
2026-04-06,17,1.56,12.66,-2.6,89.94,89.27,16
2026-04-06,17,2.46,10.3,6.17,83.53,83.43,16
2026-04-06,17,4.05,3.16,19.47,77.37,76.04,16
2026-04-06,17,1.23,10.64,-2.34,91.7,90.56,16
2026-04-06,17,2.81,3.61,14.75,81.64,81.19,16
2026-04-06,17,0.82,10.03,-4.92,94.89,93.25,16
2026-04-06,17,2.82,19.21,1.69,79.1,78.21,16
2026-04-06,18,4.12,4.38,24.03,71.59,71.04,16
2026-04-06,18,1.72,4.34,7.21,88.45,87.64,16
2026-04-06,18,3.36,11.11,11.99,76.9,75.74,16
2026-04-06,18,3.24,6.11,15.32,78.57,77.68,16
2026-04-06,18,2.93,11.49,4.31,84.2,83.98,16
2026-04-06,18,3.7,11.0,14.42,74.58,74.03,16
2026-04-06,18,1.83,11.81,1.42,86.77,85.54,16
2026-04-06,19,1.31,11.64,-2.26,90.62,90.11,16
2026-04-06,19,3.75,7.86,18.86,73.28,72.55,16
2026-04-06,19,3.69,12.73,14.38,72.89,71.67,16
2026-04-06,19,2.08,3.97,10.34,85.69,84.72,16
2026-04-06,19,5.23,16.03,13.67,70.3,69.86,16
2026-04-06,19,2.02,18.44,-6.89,88.45,87.67,16
2026-04-06,19,2.26,4.13,12.32,83.55,82.63,16
2026-04-06,20,0.9,12.06,-5.83,93.77,93.2,16
2026-04-06,20,1.78,10.92,-0.8,89.88,89.7,16
2026-04-06,20,3.39,4.03,19.5,76.47,75.0,16
2026-04-06,20,0.94,19.56,-14.06,94.5,93.82,16
2026-04-06,20,4.43,10.1,16.72,73.18,72.76,16
2026-04-06,20,4.28,5.81,19.55,74.64,73.38,16
2026-04-06,20,1.37,9.1,1.44,89.46,88.8,16
2026-04-06,21,0.9,18.27,-12.19,93.92,92.99,16
2026-04-06,21,2.88,13.57,5.82,80.61,79.45,16
2026-04-06,21,1.72,17.42,-5.17,87.75,86.32,16
2026-04-06,21,2.51,16.19,1.99,81.82,81.24,16
2026-04-06,21,3.22,9.47,10.25,80.28,79.38,16
2026-04-06,21,4.47,7.87,16.1,76.03,75.03,16
2026-04-06,21,1.76,9.63,2.22,88.15,87.1,16
2026-04-06,22,3.65,18.19,6.09,75.72,75.64,16
2026-04-06,22,3.06,13.02,4.48,82.5,82.48,16
2026-04-06,22,1.17,15.89,-7.02,91.13,90.27,16
2026-04-06,22,0.97,14.63,-7.91,93.28,92.29,16
2026-04-06,22,2.16,16.36,-4.98,88.62,87.87,16
2026-04-06,22,3.9,15.9,5.74,78.36,77.9,16
2026-04-06,22,3.83,17.23,9.68,73.09,72.89,16
2026-04-06,23,5.01,6.53,22.1,71.37,70.7,16
2026-04-06,23,1.27,4.78,2.23,92.99,92.8,16
2026-04-06,23,3.44,18.41,0.92,80.67,80.5,16
2026-04-06,23,2.6,5.37,8.43,86.2,85.26,16
2026-04-06,23,1.89,6.52,4.49,88.99,88.23,16
2026-04-06,23,2.33,13.84,0.18,85.98,84.51,16
2026-04-06,23,1.93,19.72,-5.62,85.9,84.61,16
2026-04-07,0,2.93,14.1,7.75,78.15,77.85,16
2026-04-07,0,0.95,7.82,-2.63,94.81,94.63,16
2026-04-07,0,1.32,14.24,-6.11,91.87,91.04,16
2026-04-07,0,4.12,7.35,20.76,71.89,70.47,16
2026-04-07,0,3.79,18.78,4.37,76.85,75.69,16
2026-04-07,0,4.42,9.47,19.2,71.33,70.68,16
